SAM,fully connected (FC) layer,A layer where every input neuron connects to every output neuron via learned weights. CBAM’s MLP uses two FC layers.,An FC layer maps a 512-vector to a 32-vector via a weight matrix of size 32×512.,
FPNet,gating mechanism,"A learnable module (often using sigmoid activations) that dynamically controls the flow of information—e.g., selecting which frequency band or channel to emphasize before fusion.",Generating a sigmoid gate to blend high- and low-freq streams based on current context.,
SAM,gating mechanism,A learned multiplicative gate (via sigmoid) that modulates information flow. CBAM uses gates for both channel and spatial attention.,A sigmoid gate of 0.2 suppresses a feature map region by 80%.,
SINet,gating mechanism,"Any operation that uses one signal to modulate another, typically via element‐wise multiplication, allowing context‐dependent feature selection.","The identification stage’s gating multiplies the coarse search map with fine RF features, enabling SINet to focus on relevant regions and suppress background noise.",
SINet,gating operation,"A fusion mechanism where one feature map modulates another via element-wise multiplication, enabling context-driven filtering.",The identification stage multiplies the upsampled search map (gate) with RF-processed C3 features to suppress irrelevant background.,
FPNet,Gaussian smoothing,A post-processing filter that applies a Gaussian kernel to soften mask predictions and reduce spurious noise. It spreads activation values smoothly but may blur fine boundaries if over-applied.,Applying a 3×3 Gaussian blur on the predicted mask to remove isolated spikes.,
PVT,GELU activation,"Gaussian Error Linear Unit; a smooth, non-linear activation function often used in Transformers instead of ReLU to improve gradient flow.","In every FFN of PVT’s Transformer encoders, GELU is applied between the two linear projections.",
FPNet,generalizability assessment,"Evaluation of a trained model’s performance on unseen datasets or under varied conditions (multiple objects, occlusion, indefinable boundaries) to gauge robustness beyond the benchmarks.",Testing FPNet trained on COD10K directly on wildlife art images and measuring drop in F-measure.,
SINet,generic object detection (GOD),A class-dependent task that detects and classifies objects into predefined categories using bounding boxes or segmentation masks. It includes subtasks like semantic and panoptic segmentation.,Panoptic segmentation models trained for GOD can misclassify camouflaged objects as background due to low contrast.,
PVT,global attention,"Self-attention computed over the entire token sequence without locality constraints, capturing long-range dependencies.","Each token in MHSA at Stage 4 attends to all 49 tokens, modeling object co-occurrence across the whole image.",
FPNet,global average pooling (GAP),A layer that computes the mean value of each channel over spatial dimensions. It reduces spatial maps to a vector for classification or channel weighting while preserving global context.,Summarizing a 64×64 feature map into a 1×1×128 descriptor before channel attention.,
FPNet,global average pooling (GAP),"A pooling layer that replaces each channel’s entire spatial map with its mean value. It summarizes global context into a single descriptor per channel, often used for channel weighting or classification heads.",Collapsing a 64×64 feature map to a 1×1×128 descriptor for channel‐attention generation.,
SAM,global average pooling (GAP),"A spatial pooling operation that computes the average of each channel across all H×W locations, yielding a channel-wise descriptor. Used in CBAM’s channel attention.",A 512×7×7 map becomes a vector of length 512 by global average pooling.,
SINet,global average pooling (GAP),"A spatial pooling operation that replaces each H×W feature map channel with its average value, yielding a 1×1 descriptor per channel. GAP provides a compact global representation used by attention modules to summarize “what features matter” in the entire map.","SA applies GAP to a 32×32×256 feature tensor, producing a 1×1×256 vector; this global summary then drives the MLP that computes attention weights for redistributing focus.",
SINet,global average pooling (GAP),"A spatial pooling operation that computes the average of each H×W feature map channel, producing a 1×1 descriptor per channel. GAP captures global context of feature maps and reduces spatial dimensions for channel‐wise operations.","Before computing attention weights, SA applies GAP to a 32×32×256 tensor, yielding a 1×1×256 vector that summarizes the importance of each channel across the entire feature map.",
PVT,global context modeling,"Capturing relationships between distant tokens in the entire feature map, enabling long-range dependencies to inform local predictions. It’s essential for tasks like scene parsing.","At Stage 4, PVT’s self-attention lets each of the 49 tokens attend to all others, modeling the global context of the image.",
PVT,global contextual modeling,"Capturing relationships between any two patches in the image via self-attention, enabling long-range dependencies to inform local predictions.","Even at Stage 1 (3,136 tokens), PVT’s SRA lets each token attend to every other pooled token, modeling global context.",
FPNet,global max pooling,"A layer that takes the maximum value over each channel’s spatial map. It captures the strongest activation per channel, complementing average pooling by highlighting the most salient feature responses.",Extracting the strongest edge response in each channel to build a channel attention vector.,
FPNet,global max pooling,"A pooling layer that replaces each channel’s spatial map with its maximum activation. It highlights the strongest response per channel, complementing average pooling by highlighting the most salient feature responses.",Extracting peak activations per channel to detect the sharpest texture cues around a hidden insect.,
